timestamp,bin_id,latitude,longitude,fill_level_percent,capacity_liters,persona
2025-03-27 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-27 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-27 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-27 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-28 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-28 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-28 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-28 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-28 00:00:00,LPU_B_005,31.2505,75.7065,87.35,1500,hostel
2025-03-28 00:00:00,LPU_B_006,31.2498,75.707,59.78,1500,hostel
2025-03-28 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-28 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-28 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-28 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-28 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-28 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-28 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-28 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-28 06:00:00,LPU_B_005,31.2505,75.7065,91.43,1500,hostel
2025-03-28 06:00:00,LPU_B_006,31.2498,75.707,63.21,1500,hostel
2025-03-28 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-28 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-28 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-28 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-28 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-28 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-28 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-28 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-28 12:00:00,LPU_B_005,31.2505,75.7065,95.45,1500,hostel
2025-03-28 12:00:00,LPU_B_006,31.2498,75.707,72.88,1500,hostel
2025-03-28 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-28 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-28 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-28 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-28 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-28 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-28 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-28 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-28 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-28 18:00:00,LPU_B_006,31.2498,75.707,75.99,1500,hostel
2025-03-28 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-28 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-28 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-28 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-29 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-29 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-29 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-29 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-29 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-29 00:00:00,LPU_B_006,31.2498,75.707,88.42,1500,hostel
2025-03-29 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-29 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-29 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-29 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-29 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-29 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-29 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-29 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-29 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-29 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-29 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-29 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-29 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-29 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-29 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-29 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-29 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-29 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-29 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-29 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-29 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-29 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-29 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-29 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-29 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-29 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-29 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-29 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-29 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-29 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-29 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-29 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-29 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-29 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-30 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-30 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-30 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-30 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-30 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-30 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-30 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-30 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-30 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-30 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-30 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-30 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-30 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-30 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-30 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-30 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-30 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-30 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-30 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-30 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-30 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-30 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-30 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-30 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-30 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-30 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-30 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-30 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-30 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-30 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-30 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-03-30 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-30 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-30 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-03-30 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-30 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-30 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-03-30 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-03-30 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-03-30 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-31 00:00:00,LPU_B_001,31.2552,75.703,1.91,1000,academic
2025-03-31 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-31 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-31 00:00:00,LPU_B_004,31.251,75.706,0.0,1500,hostel
2025-03-31 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-31 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-31 00:00:00,LPU_B_007,31.2535,75.705,0.0,2000,food_court
2025-03-31 00:00:00,LPU_B_008,31.2538,75.7053,3.88,2000,food_court
2025-03-31 00:00:00,LPU_B_009,31.2545,75.704,0.67,500,academic
2025-03-31 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-31 06:00:00,LPU_B_001,31.2552,75.703,1.91,1000,academic
2025-03-31 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-31 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-31 06:00:00,LPU_B_004,31.251,75.706,5.56,1500,hostel
2025-03-31 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-31 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-31 06:00:00,LPU_B_007,31.2535,75.705,5.28,2000,food_court
2025-03-31 06:00:00,LPU_B_008,31.2538,75.7053,3.88,2000,food_court
2025-03-31 06:00:00,LPU_B_009,31.2545,75.704,3.97,500,academic
2025-03-31 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-31 12:00:00,LPU_B_001,31.2552,75.703,29.79,1000,academic
2025-03-31 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-31 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-31 12:00:00,LPU_B_004,31.251,75.706,8.21,1500,hostel
2025-03-31 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-31 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-31 12:00:00,LPU_B_007,31.2535,75.705,47.68,2000,food_court
2025-03-31 12:00:00,LPU_B_008,31.2538,75.7053,46.31,2000,food_court
2025-03-31 12:00:00,LPU_B_009,31.2545,75.704,34.54,500,academic
2025-03-31 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-03-31 18:00:00,LPU_B_001,31.2552,75.703,35.53,1000,academic
2025-03-31 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-03-31 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-03-31 18:00:00,LPU_B_004,31.251,75.706,12.97,1500,hostel
2025-03-31 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-03-31 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-03-31 18:00:00,LPU_B_007,31.2535,75.705,48.25,2000,food_court
2025-03-31 18:00:00,LPU_B_008,31.2538,75.7053,47.46,2000,food_court
2025-03-31 18:00:00,LPU_B_009,31.2545,75.704,35.92,500,academic
2025-03-31 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-01 00:00:00,LPU_B_001,31.2552,75.703,35.56,1000,academic
2025-04-01 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-01 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-01 00:00:00,LPU_B_004,31.251,75.706,20.33,1500,hostel
2025-04-01 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-01 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-01 00:00:00,LPU_B_007,31.2535,75.705,48.25,2000,food_court
2025-04-01 00:00:00,LPU_B_008,31.2538,75.7053,53.5,2000,food_court
2025-04-01 00:00:00,LPU_B_009,31.2545,75.704,36.95,500,academic
2025-04-01 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-01 06:00:00,LPU_B_001,31.2552,75.703,37.7,1000,academic
2025-04-01 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-01 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-01 06:00:00,LPU_B_004,31.251,75.706,27.72,1500,hostel
2025-04-01 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-01 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-01 06:00:00,LPU_B_007,31.2535,75.705,48.25,2000,food_court
2025-04-01 06:00:00,LPU_B_008,31.2538,75.7053,53.5,2000,food_court
2025-04-01 06:00:00,LPU_B_009,31.2545,75.704,36.95,500,academic
2025-04-01 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-01 12:00:00,LPU_B_001,31.2552,75.703,67.01,1000,academic
2025-04-01 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-01 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-01 12:00:00,LPU_B_004,31.251,75.706,34.56,1500,hostel
2025-04-01 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-01 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-01 12:00:00,LPU_B_007,31.2535,75.705,89.55,2000,food_court
2025-04-01 12:00:00,LPU_B_008,31.2538,75.7053,98.04,2000,food_court
2025-04-01 12:00:00,LPU_B_009,31.2545,75.704,63.98,500,academic
2025-04-01 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-01 18:00:00,LPU_B_001,31.2552,75.703,72.44,1000,academic
2025-04-01 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-01 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-01 18:00:00,LPU_B_004,31.251,75.706,35.54,1500,hostel
2025-04-01 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-01 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-01 18:00:00,LPU_B_007,31.2535,75.705,89.55,2000,food_court
2025-04-01 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-01 18:00:00,LPU_B_009,31.2545,75.704,66.4,500,academic
2025-04-01 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-02 00:00:00,LPU_B_001,31.2552,75.703,72.44,1000,academic
2025-04-02 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-02 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-02 00:00:00,LPU_B_004,31.251,75.706,43.23,1500,hostel
2025-04-02 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-02 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-02 00:00:00,LPU_B_007,31.2535,75.705,93.27,2000,food_court
2025-04-02 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-02 00:00:00,LPU_B_009,31.2545,75.704,66.4,500,academic
2025-04-02 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-02 06:00:00,LPU_B_001,31.2552,75.703,74.18,1000,academic
2025-04-02 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-02 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-02 06:00:00,LPU_B_004,31.251,75.706,47.44,1500,hostel
2025-04-02 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-02 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-02 06:00:00,LPU_B_007,31.2535,75.705,94.46,2000,food_court
2025-04-02 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-02 06:00:00,LPU_B_009,31.2545,75.704,67.04,500,academic
2025-04-02 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-02 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-02 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-02 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-02 12:00:00,LPU_B_004,31.251,75.706,57.13,1500,hostel
2025-04-02 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-02 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-02 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-02 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-02 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-02 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-02 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-02 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-02 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-02 18:00:00,LPU_B_004,31.251,75.706,57.18,1500,hostel
2025-04-02 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-02 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-02 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-02 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-02 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-02 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-03 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-03 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-03 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-03 00:00:00,LPU_B_004,31.251,75.706,58.18,1500,hostel
2025-04-03 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-03 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-03 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-03 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-03 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-03 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-03 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-03 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-03 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-03 06:00:00,LPU_B_004,31.251,75.706,58.81,1500,hostel
2025-04-03 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-03 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-03 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-03 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-03 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-03 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-03 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-03 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-03 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-03 12:00:00,LPU_B_004,31.251,75.706,64.61,1500,hostel
2025-04-03 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-03 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-03 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-03 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-03 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-03 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-03 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-03 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-03 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-03 18:00:00,LPU_B_004,31.251,75.706,72.08,1500,hostel
2025-04-03 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-03 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-03 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-03 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-03 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-03 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-04 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-04 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-04 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-04 00:00:00,LPU_B_004,31.251,75.706,76.11,1500,hostel
2025-04-04 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-04 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-04 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-04 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-04 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-04 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-04 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-04 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-04 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-04 06:00:00,LPU_B_004,31.251,75.706,83.98,1500,hostel
2025-04-04 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-04 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-04 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-04 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-04 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-04 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-04 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-04 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-04 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-04 12:00:00,LPU_B_004,31.251,75.706,85.97,1500,hostel
2025-04-04 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-04 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-04 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-04 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-04 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-04 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-04 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-04 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-04 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-04 18:00:00,LPU_B_004,31.251,75.706,88.06,1500,hostel
2025-04-04 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-04 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-04 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-04 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-04 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-04 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-05 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-05 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-05 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-05 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-04-05 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-05 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-05 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-05 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-05 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-05 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-05 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-04-05 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-04-05 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-04-05 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-04-05 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-04-05 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-04-05 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-04-05 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-04-05 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-04-05 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-04-05 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
